OBJECTID,FEATURETYPE,DESCRIPTON,CLASS,FACILITY_NAME,FACILITY_OPERATIONALSTATUS,FACILITY_ADDRESS,ABS_SUBURB,FACILITY_STATE,ABS_POSTCODE,FACILITY_ATTRIBUTE_SOURCE,FACILITY_ATTRIBUTE_DATE,FACILITY_SOURCE,FACILITY_DATE,FACILITY_SPATIAL_CONFIDENCE,FACILITY_REVISED,COMMENT,FACILITY_LAT,FACILITY_LONG,VALIDATED,GNAF_BUILDING_NAME,GNAF_ADDRESS_DETAIL_PID,GNAF_FORMATTED_ADDRESS,GNAF_CONFIDENCE,GNAF_POSTCODE,GNAF_SUBURB,DISTANCE_TO_GNAF,GNAF_LAT,GNAF_LONG
2952,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MERRIGANOWRY,OPERATIONAL,,COWRA,NEW SOUTH WALES,2794,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-33.696087108,148.54176822,,,GANSW717302846,2446 LACHLAN VALLEY WAY,1,2794,COWRA,12,-33.69598469,148.54181857
2953,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CRABBES CREEK,OPERATIONAL,,CRABBES CREEK,NEW SOUTH WALES,2483,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-28.456362772,153.49567421,,,GANSW712321639,29 CRABBES CREEK ROAD,1,2483,CRABBES CREEK,1,-28.45637301,153.49566951
2954,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WOLLONDIBBY - SNOWY RIVER,OPERATIONAL,,CRACKENBACK,NEW SOUTH WALES,2627,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-36.42875128,148.56295634,,,GANSW718256872,387 ALPINE WAY,0,2627,CRACKENBACK,3,-36.42876969,148.56293596
2955,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CRAIGIE,OPERATIONAL,,CRAIGIE,NEW SOUTH WALES,2632,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-37.073156725,149.05943969,,,GANSW718011496,71 QUINBURRA ROAD,1,2632,CRAIGIE,23,-37.07335675,149.05939869
2956,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,CRANEBROOK,OPERATIONAL,137-139 VINCENT ROAD,CRANEBROOK,NEW SOUTH WALES,2749,FIRE & RESCUE NSW,,FIRE & RESCUE NSW,,,,,-33.703513,150.708774,,,GANSW716161668,137-139 VINCENT ROAD,0,2749,CRANEBROOK,20,-33.70333831,150.70879594
2957,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CREEWAH,OPERATIONAL,,CREEWAH,NEW SOUTH WALES,2631,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-36.724833062,149.39195776,,,GANSW719892007,1660 CREEWAH ROAD,1,2631,CREEWAH,7,-36.72486573,149.39202343
2958,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CRESCENT HEAD POLICE STATION,OPERATIONAL,17B PACIFIC STREET,CRESCENT HEAD,NEW SOUTH WALES,2440,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-31.188994,152.974345,,,GANSW708967133,17 PACIFIC STREET,2,2440,CRESCENT HEAD,11,-31.18891781,152.97442397
2959,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,CRONULLA,OPERATIONAL,91 THE KINGSWAY,CRONULLA,NEW SOUTH WALES,2230,FIRE & RESCUE NSW,,FIRE & RESCUE NSW,,,,,-34.049656,151.147567,,,GANSW704508753,91 KINGSWAY ,2,2230,CRONULLA,9,-34.0495727,151.14757759
2960,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CRONULLA POLICE STATION,OPERATIONAL,THE KINGSWAY & CROYDON STREET,CRONULLA,NEW SOUTH WALES,2230,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-34.051285,151.152032,,,GANSW704515456,34 KINGSWAY ,1,2230,CRONULLA,14,-34.05135563,151.15190346
2961,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,CRONULLA,OPERATIONAL,,CRONULLA,NEW SOUTH WALES,2230,HTTP://SES.NSW.GOV.AU,,HTTP://SES.NSW.GOV.AU,,,,,-34.07245583,151.14902254,,,GANSW711628907,202 NICHOLSON PARADE,1,2230,CRONULLA,58,-34.07283724,151.14859877
2962,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,CROOKWELL,OPERATIONAL,29 SPRING STREET,CROOKWELL,NEW SOUTH WALES,2583,AMBULANCE SERVICE OF NSW,,AMBULANCE SERVICE OF NSW,,,,,-34.456686,149.471619,,,GANSW704531755,29 SPRING STREET,1,2583,CROOKWELL,10,-34.45666283,149.47151527
2963,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,CROOKWELL,OPERATIONAL,,CROOKWELL,NEW SOUTH WALES,2583,HTTP://SES.NSW.GOV.AU,,HTTP://SES.NSW.GOV.AU,,,,,-34.4487,149.46891,,,GANSW719815082,36 MCINTOSH ROAD,0,2583,CROOKWELL,24,-34.4485703,149.46911271
2964,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CROOKWELL,OPERATIONAL,,CROOKWELL,NEW SOUTH WALES,2583,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-34.448945187,149.46902225,,,GANSW718497875,40 MCINTOSH ROAD,1,2583,CROOKWELL,95,-34.44971739,149.4694618
2965,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CROOKWELL POLICE STATION,OPERATIONAL,33 GOULBURN STREET,CROOKWELL,NEW SOUTH WALES,2583,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-34.456464,149.467921,,,GANSW716468490,33 GOULBURN STREET,0,2583,CROOKWELL,660,-34.46052469,149.47317425
2966,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,CROOKWELL,OPERATIONAL,157 GOULBURN STREET,CROOKWELL,NEW SOUTH WALES,2583,FIRE & RESCUE NSW,,FIRE & RESCUE NSW,,,,,-34.459157,149.47119,,,GANSW704532051,157 GOULBURN STREET,2,2583,CROOKWELL,27,-34.4593952,149.47122139
2967,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,CROWS NEST,OPERATIONAL,99 SHIRLEY ROAD,CROWS NEST,NEW SOUTH WALES,2065,FIRE & RESCUE NSW,,FIRE & RESCUE NSW,,,,,-33.828206,151.200037,,,GANSW704522418,99 SHIRLEY ROAD,1,2065,CROWS NEST,8,-33.82823716,151.20011754
2968,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,BURWOOD,OPERATIONAL,,CROYDON,NEW SOUTH WALES,2132,HTTP://SES.NSW.GOV.AU,,HTTP://SES.NSW.GOV.AU,,,,,-33.8737,151.11271,,,GANSW706619190,32-34 CHELTENHAM ROAD,0,2132,CROYDON,1,-33.8736889,151.11271636
2969,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CRUDINE,OPERATIONAL,,CRUDINE,NEW SOUTH WALES,2795,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-32.950731986,149.6966426,,,GANSW717948580,1610 CRUDINE ROAD,1,2795,CRUDINE,41,-32.95110076,149.69660884
2970,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CUDAL POLICE STATION,OPERATIONAL,16 TOOGONG STREET,CUDAL,NEW SOUTH WALES,2864,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-33.287921,148.740128,,,GANSW716744472,16 TOOGONG STREET,0,2864,CUDAL,12,-33.28802532,148.74014085
2971,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CUDAL,OPERATIONAL,,CUDAL,NEW SOUTH WALES,2864,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-33.289656,148.737906,,,GANSW720689620,1 BOREE STREET,1,2864,CUDAL,14,-33.2895439,148.73783716
2972,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CUDGEN,OPERATIONAL,,CUDGEN,NEW SOUTH WALES,2487,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-28.279767863,153.56168451,,,GANSW708972096,152 TWEED COAST ROAD,2,2487,CUDGEN,116,-28.27873894,153.56146597
2973,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CULBURRA POLICE STATION,OPERATIONAL,PRINCE EDWARD AVENUE,CULBURRA BEACH,NEW SOUTH WALES,2540,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-34.931998,150.753439,,,GANSW720781455,984 CULBURRA ROAD,1,2540,CULBURRA BEACH,8,-34.93192555,150.7534173
2974,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,CULBURRA,OPERATIONAL,1 CANAL ST E,CULBURRA BEACH,NEW SOUTH WALES,2540,AMBULANCE SERVICE OF NSW,,AMBULANCE SERVICE OF NSW,,,,,-34.93109,150.755197,,,GANSW704538013,1 CANAL STREET,0,2540,CULBURRA BEACH,14,-34.93104984,150.75533823
2975,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,CULCAIRN,OPERATIONAL,,CULCAIRN,NEW SOUTH WALES,2660,HTTP://SES.NSW.GOV.AU,,HTTP://SES.NSW.GOV.AU,,,,,-35.66928,147.0386,,,GANSW718458475,1 GAMBLE STREET,1,2660,CULCAIRN,48,-35.66965199,147.03885994
2976,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CULCAIRN POLICE STATION,OPERATIONAL,33 BALFOUR STREET,CULCAIRN,NEW SOUTH WALES,2660,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-35.668193,147.036534,,,GANSW704537251,33 BALFOUR STREET,2,2660,CULCAIRN,24,-35.66840652,147.03658784
2977,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,CULCAIRN,OPERATIONAL,5 BLACK STREET,CULCAIRN,NEW SOUTH WALES,2660,FIRE & RESCUE NSW,,FIRE & RESCUE NSW,,,,,-35.665667,147.035888,,,GANSW704528205,5 BLACK STREET,1,2660,CULCAIRN,12,-35.66577004,147.03592268
2978,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CULLEN BULLEN,OPERATIONAL,,CULLEN BULLEN,NEW SOUTH WALES,2790,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-33.299488756,150.03090747,,,GANSW717845079,13 CARSONS SIDING ROAD,1,2790,CULLEN BULLEN,1,-33.29949204,150.03090448
2979,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,GLENGARRY / GRAWIN,OPERATIONAL,,CUMBORAH,NEW SOUTH WALES,2832,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-29.673142282,147.72304133,,WEE WARRA,GANSW717932219,829 WILBY WILBY ROAD,2,2832,CUMBORAH,124,-29.67212999,147.72250275
2980,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CUMBORAH VILLAGE,OPERATIONAL,,CUMBORAH,NEW SOUTH WALES,2832,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-29.743366946,147.76938255,,,GANSW718528579,16 CUMBORAH STREET,1,2832,CUMBORAH,16,-29.74322069,147.76938881
2981,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CUMNOCK POLICE STATION,OPERATIONAL,MCLAUGHLIN STREET,CUMNOCK,NEW SOUTH WALES,2867,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-32.929778,148.75127,,,GANSW717852128,21 MCLAUGHLAN STREET,2,2867,CUMNOCK,36,-32.93004053,148.75150016
2982,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CUNDUMBUL,OPERATIONAL,,CUNDUMBUL,NEW SOUTH WALES,2866,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-32.8643,148.9069,,FRONTIGNAC,GANSW717796045,6337 MITCHELL HIGHWAY,2,2866,CUNDUMBUL,263,-32.86200585,148.90758935
2983,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CURLEWIS POLICE STATION,OPERATIONAL,40 GORAN STREET,CURLEWIS,NEW SOUTH WALES,2381,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-31.116812,150.264761,,,GANSW708976994,40 GORAN STREET,1,2381,CURLEWIS,34,-31.1168725,150.26510987
2984,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CURLEWIS,OPERATIONAL,,CURLEWIS,NEW SOUTH WALES,2381,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-31.116909831,150.26526029,,,GANSW708976994,40 GORAN STREET,1,2381,CURLEWIS,15,-31.1168725,150.26510987
2985,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CURLWAA,OPERATIONAL,,CURLWAA,NEW SOUTH WALES,2648,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-34.098633805,141.97246046,,,GANSW718156744,40 MEMORIAL ROAD,0,2648,CURLWAA,6,-34.09868539,141.97246987
2986,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CURRA CREEK,OPERATIONAL,,CURRA CREEK,NEW SOUTH WALES,2820,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-32.696299999,148.826,,,GANSW717808216,1174 CURRA CREEK ROAD,1,2820,CURRA CREEK,14,-32.69628907,148.82614322
2987,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CURRABUBULA,OPERATIONAL,,CURRABUBULA,NEW SOUTH WALES,2342,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-31.260689898,150.73904905,,,GANSW719021951,25 ALFORD STREET,0,2342,CURRABUBULA,142,-31.26108929,150.740462
2988,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CURRAWARNA,OPERATIONAL,,CURRAWARNA,NEW SOUTH WALES,2650,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-35.014808769,147.07030048,,,GANSW712706706,15 BIDGEE STREET,1,2650,CURRAWARNA,92,-35.01532957,147.06951552
2989,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DALGETY,OPERATIONAL,,DALGETY,NEW SOUTH WALES,2628,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-36.503239664,148.83416671,,,GANSW718642483,15 CAMPBELL STREET,0,2628,DALGETY,5,-36.50325707,148.83411376
2990,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DALTON,OPERATIONAL,,DALTON,NEW SOUTH WALES,2581,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-34.72081582,149.18185261,,,GANSW718582465,10 CHAPEL STREET,1,2581,DALTON,9,-34.7208101,149.18175149
2991,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DANGAR ISLAND,OPERATIONAL,,DANGAR ISLAND,NEW SOUTH WALES,2083,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-33.537853302,151.24081522,,,GANSW704554200,17 NEOTSFIELD AVENUE,2,2083,DANGAR ISLAND,3,-33.53782881,151.24082847
2992,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DANGARSLEIGH,OPERATIONAL,,DANGARSLEIGH,NEW SOUTH WALES,2350,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-30.602528592,151.6795073,,,GANSW704553454,880 DANGARSLEIGH ROAD,1,2350,DANGARSLEIGH,7,-30.60255178,151.67943558
2993,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,DAPTO,OPERATIONAL,11 BELTANA AVENUE,DAPTO,NEW SOUTH WALES,2530,AMBULANCE SERVICE OF NSW,,AMBULANCE SERVICE OF NSW,,,,,-34.505238,150.792617,,,GANSW717418796,9-11 BELTANA AVENUE,1,2530,DAPTO,12,-34.50534709,150.7926424
2994,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,DAPTO,OPERATIONAL,88 BYAMEE STREET,DAPTO,NEW SOUTH WALES,2530,FIRE & RESCUE NSW,,FIRE & RESCUE NSW,,,,,-34.495209,150.797418,,,GANSW704552794,88-90 BYAMEE STREET,2,2530,DAPTO,15,-34.49510306,150.79751073
2995,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DAPTO POLICE STATION,OPERATIONAL,72 BYAMEE STREET,DAPTO,NEW SOUTH WALES,2530,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-34.495639,150.798455,,,GANSW704549538,72-74 BYAMEE STREET,2,2530,DAPTO,0,-34.49563884,150.7984553
2996,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DARBYS FALLS,OPERATIONAL,,DARBYS FALLS,NEW SOUTH WALES,2793,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-33.928180105,148.85842966,,,GANSW717894758,35 MAIN STREET,1,2793,DARBYS FALLS,11,-33.9281383,148.85853757
2997,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DARETON POLICE STATION,OPERATIONAL,52 STURT PLACE,DARETON,NEW SOUTH WALES,2717,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-34.095369,142.044112,,,GANSW712820980,52 STURT PLACE,0,2717,DARETON,31,-34.0951681,142.04434593
2998,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DARETON,OPERATIONAL,,DARETON,NEW SOUTH WALES,2717,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-34.094769321,142.04340354,,,GANSW718807183,43-45 TAPIO STREET,0,2717,DARETON,9,-34.0947183,142.04332359
2999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DARKES FOREST,OPERATIONAL,,DARKES FOREST,NEW SOUTH WALES,2508,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-34.234710358,150.91430446,,,GANSW717634542,302 DARKES FOREST ROAD,1,2508,DARKES FOREST,6,-34.23473146,150.91424041
